,Date (LST),Year,Month,Day,Hour,Value,QC Name
2925,5/1/2016 21:00,2016,5,1,21,120,Valid
2926,5/1/2016 22:00,2016,5,1,22,43,Valid
2927,5/1/2016 23:00,2016,5,1,23,43,Valid
2928,5/2/2016 0:00,2016,5,2,0,72,Valid
2929,5/2/2016 1:00,2016,5,2,1,83,Valid
2930,5/2/2016 2:00,2016,5,2,2,50,Valid
2931,5/2/2016 3:00,2016,5,2,3,38,Valid
2932,5/2/2016 4:00,2016,5,2,4,42,Valid
2933,5/2/2016 5:00,2016,5,2,5,33,Valid
2934,5/2/2016 6:00,2016,5,2,6,52,Valid
2935,5/2/2016 7:00,2016,5,2,7,101,Valid
2936,5/2/2016 8:00,2016,5,2,8,102,Valid
2937,5/2/2016 9:00,2016,5,2,9,50,Valid
2938,5/2/2016 10:00,2016,5,2,10,39,Valid
2939,5/2/2016 11:00,2016,5,2,11,260,Valid
2940,5/2/2016 12:00,2016,5,2,12,36,Valid
2941,5/2/2016 13:00,2016,5,2,13,40,Valid
2942,5/2/2016 14:00,2016,5,2,14,42,Valid
2943,5/2/2016 15:00,2016,5,2,15,78,Valid
2944,5/2/2016 16:00,2016,5,2,16,61,Valid
2945,5/2/2016 17:00,2016,5,2,17,45,Valid
2946,5/2/2016 18:00,2016,5,2,18,60,Valid
2947,5/2/2016 19:00,2016,5,2,19,66,Valid
2948,5/2/2016 20:00,2016,5,2,20,77,Valid
2949,5/2/2016 21:00,2016,5,2,21,66,Valid
2950,5/2/2016 22:00,2016,5,2,22,54,Valid
2951,5/2/2016 23:00,2016,5,2,23,55,Valid
2952,5/3/2016 0:00,2016,5,3,0,50,Valid
2953,5/3/2016 1:00,2016,5,3,1,50,Valid
2954,5/3/2016 2:00,2016,5,3,2,44,Valid
2955,5/3/2016 3:00,2016,5,3,3,39,Valid
2956,5/3/2016 4:00,2016,5,3,4,34,Valid
2957,5/3/2016 5:00,2016,5,3,5,19,Valid
2958,5/3/2016 6:00,2016,5,3,6,18,Valid
2959,5/3/2016 7:00,2016,5,3,7,18,Valid
2960,5/3/2016 8:00,2016,5,3,8,21,Valid
2961,5/3/2016 9:00,2016,5,3,9,16,Valid
2962,5/3/2016 10:00,2016,5,3,10,25,Valid
2963,5/3/2016 11:00,2016,5,3,11,37,Valid
2964,5/3/2016 12:00,2016,5,3,12,73,Valid
2965,5/3/2016 13:00,2016,5,3,13,21,Valid
2966,5/3/2016 14:00,2016,5,3,14,25,Valid
2967,5/3/2016 15:00,2016,5,3,15,33,Valid
2968,5/3/2016 16:00,2016,5,3,16,41,Valid
2969,5/3/2016 17:00,2016,5,3,17,15,Valid
2970,5/3/2016 18:00,2016,5,3,18,17,Valid
2971,5/3/2016 19:00,2016,5,3,19,17,Valid
2972,5/3/2016 20:00,2016,5,3,20,29,Valid
2973,5/3/2016 21:00,2016,5,3,21,27,Valid
2974,5/3/2016 22:00,2016,5,3,22,32,Valid
2975,5/3/2016 23:00,2016,5,3,23,30,Valid
2976,5/4/2016 0:00,2016,5,4,0,30,Valid
2977,5/4/2016 1:00,2016,5,4,1,35,Valid
2978,5/4/2016 2:00,2016,5,4,2,39,Valid
2979,5/4/2016 3:00,2016,5,4,3,26,Valid
2980,5/4/2016 4:00,2016,5,4,4,15,Valid
2981,5/4/2016 5:00,2016,5,4,5,23,Valid
2982,5/4/2016 6:00,2016,5,4,6,20,Valid
2983,5/4/2016 7:00,2016,5,4,7,25,Valid
2984,5/4/2016 8:00,2016,5,4,8,26,Valid
2985,5/4/2016 9:00,2016,5,4,9,18,Valid
2986,5/4/2016 10:00,2016,5,4,10,42,Valid
2987,5/4/2016 11:00,2016,5,4,11,19,Valid
2988,5/4/2016 12:00,2016,5,4,12,19,Valid
2989,5/4/2016 13:00,2016,5,4,13,16,Valid
2990,5/4/2016 14:00,2016,5,4,14,20,Valid
2991,5/4/2016 15:00,2016,5,4,15,17,Valid
2992,5/4/2016 16:00,2016,5,4,16,18,Valid
2993,5/4/2016 17:00,2016,5,4,17,25,Valid
2994,5/4/2016 18:00,2016,5,4,18,23,Valid
2995,5/4/2016 19:00,2016,5,4,19,37,Valid
2996,5/4/2016 20:00,2016,5,4,20,29,Valid
2997,5/4/2016 21:00,2016,5,4,21,18,Valid
2998,5/4/2016 22:00,2016,5,4,22,25,Valid
2999,5/4/2016 23:00,2016,5,4,23,26,Valid
3000,5/5/2016 0:00,2016,5,5,0,36,Valid
3001,5/5/2016 1:00,2016,5,5,1,26,Valid
3002,5/5/2016 2:00,2016,5,5,2,26,Valid
3003,5/5/2016 3:00,2016,5,5,3,15,Valid
3004,5/5/2016 4:00,2016,5,5,4,15,Valid
3005,5/5/2016 5:00,2016,5,5,5,18,Valid
3006,5/5/2016 6:00,2016,5,5,6,30,Valid
3007,5/5/2016 7:00,2016,5,5,7,37,Valid
3008,5/5/2016 8:00,2016,5,5,8,36,Valid
3009,5/5/2016 9:00,2016,5,5,9,38,Valid
3010,5/5/2016 10:00,2016,5,5,10,40,Valid
3011,5/5/2016 11:00,2016,5,5,11,47,Valid
3012,5/5/2016 12:00,2016,5,5,12,63,Valid
3013,5/5/2016 13:00,2016,5,5,13,52,Valid
3014,5/5/2016 14:00,2016,5,5,14,56,Valid
3015,5/5/2016 15:00,2016,5,5,15,60,Valid
3016,5/5/2016 16:00,2016,5,5,16,56,Valid
3017,5/5/2016 17:00,2016,5,5,17,64,Valid
3018,5/5/2016 18:00,2016,5,5,18,65,Valid
3019,5/5/2016 19:00,2016,5,5,19,72,Valid
3020,5/5/2016 20:00,2016,5,5,20,75,Valid
3021,5/5/2016 21:00,2016,5,5,21,83,Valid
3022,5/5/2016 22:00,2016,5,5,22,56,Valid
3023,5/5/2016 23:00,2016,5,5,23,114,Valid
3024,5/6/2016 0:00,2016,5,6,0,199,Valid
3025,5/6/2016 1:00,2016,5,6,1,248,Valid
3026,5/6/2016 2:00,2016,5,6,2,439,Valid
3027,5/6/2016 3:00,2016,5,6,3,271,Valid
3028,5/6/2016 4:00,2016,5,6,4,65,Valid
3029,5/6/2016 5:00,2016,5,6,5,38,Valid
3030,5/6/2016 6:00,2016,5,6,6,23,Valid
3031,5/6/2016 7:00,2016,5,6,7,15,Valid
3032,5/6/2016 8:00,2016,5,6,8,13,Valid
3033,5/6/2016 9:00,2016,5,6,9,12,Valid
3034,5/6/2016 10:00,2016,5,6,10,11,Valid
3035,5/6/2016 11:00,2016,5,6,11,8,Valid
3036,5/6/2016 12:00,2016,5,6,12,11,Valid
3037,5/6/2016 13:00,2016,5,6,13,10,Valid
3038,5/6/2016 14:00,2016,5,6,14,12,Valid
3039,5/6/2016 15:00,2016,5,6,15,9,Valid
3040,5/6/2016 16:00,2016,5,6,16,4,Valid
3041,5/6/2016 17:00,2016,5,6,17,5,Valid
3042,5/6/2016 18:00,2016,5,6,18,9,Valid
3043,5/6/2016 19:00,2016,5,6,19,8,Valid
3044,5/6/2016 20:00,2016,5,6,20,7,Valid
3045,5/6/2016 21:00,2016,5,6,21,54,Valid
3046,5/6/2016 22:00,2016,5,6,22,9,Valid
3047,5/6/2016 23:00,2016,5,6,23,7,Valid
3048,5/7/2016 0:00,2016,5,7,0,11,Valid
3049,5/7/2016 1:00,2016,5,7,1,8,Valid
3050,5/7/2016 2:00,2016,5,7,2,19,Valid
3051,5/7/2016 3:00,2016,5,7,3,25,Valid
3052,5/7/2016 4:00,2016,5,7,4,11,Valid
3053,5/7/2016 5:00,2016,5,7,5,21,Valid
3054,5/7/2016 6:00,2016,5,7,6,25,Valid
3055,5/7/2016 7:00,2016,5,7,7,11,Valid
3056,5/7/2016 8:00,2016,5,7,8,12,Valid
3057,5/7/2016 9:00,2016,5,7,9,10,Valid
3058,5/7/2016 10:00,2016,5,7,10,8,Valid
3059,5/7/2016 11:00,2016,5,7,11,5,Valid
3060,5/7/2016 12:00,2016,5,7,12,3,Valid
3061,5/7/2016 13:00,2016,5,7,13,8,Valid
3062,5/7/2016 14:00,2016,5,7,14,8,Valid
3063,5/7/2016 15:00,2016,5,7,15,14,Valid
3064,5/7/2016 16:00,2016,5,7,16,14,Valid
3065,5/7/2016 17:00,2016,5,7,17,12,Valid
3066,5/7/2016 18:00,2016,5,7,18,17,Valid
3067,5/7/2016 19:00,2016,5,7,19,18,Valid
3068,5/7/2016 20:00,2016,5,7,20,18,Valid
3069,5/7/2016 21:00,2016,5,7,21,26,Valid
3070,5/7/2016 22:00,2016,5,7,22,50,Valid
3071,5/7/2016 23:00,2016,5,7,23,43,Valid
3072,5/8/2016 0:00,2016,5,8,0,50,Valid
3073,5/8/2016 1:00,2016,5,8,1,52,Valid
3074,5/8/2016 2:00,2016,5,8,2,63,Valid
3075,5/8/2016 3:00,2016,5,8,3,65,Valid
3076,5/8/2016 4:00,2016,5,8,4,69,Valid
3077,5/8/2016 5:00,2016,5,8,5,66,Valid
3078,5/8/2016 6:00,2016,5,8,6,67,Valid
3079,5/8/2016 7:00,2016,5,8,7,61,Valid
3080,5/8/2016 8:00,2016,5,8,8,70,Valid
3081,5/8/2016 9:00,2016,5,8,9,85,Valid
3082,5/8/2016 10:00,2016,5,8,10,99,Valid
3083,5/8/2016 11:00,2016,5,8,11,105,Valid
3084,5/8/2016 12:00,2016,5,8,12,62,Valid
3085,5/8/2016 13:00,2016,5,8,13,53,Valid
3086,5/8/2016 14:00,2016,5,8,14,111,Valid
3087,5/8/2016 15:00,2016,5,8,15,144,Valid
3088,5/8/2016 16:00,2016,5,8,16,192,Valid
3089,5/8/2016 17:00,2016,5,8,17,67,Valid
3090,5/8/2016 18:00,2016,5,8,18,46,Valid
3091,5/8/2016 19:00,2016,5,8,19,57,Valid
3092,5/8/2016 20:00,2016,5,8,20,38,Valid
3093,5/8/2016 21:00,2016,5,8,21,28,Valid
3094,5/8/2016 22:00,2016,5,8,22,43,Valid
3095,5/8/2016 23:00,2016,5,8,23,31,Valid
3096,5/9/2016 0:00,2016,5,9,0,26,Valid
3097,5/9/2016 1:00,2016,5,9,1,24,Valid
3098,5/9/2016 2:00,2016,5,9,2,31,Valid
3099,5/9/2016 3:00,2016,5,9,3,29,Valid
3100,5/9/2016 4:00,2016,5,9,4,37,Valid
3101,5/9/2016 5:00,2016,5,9,5,40,Valid
3102,5/9/2016 6:00,2016,5,9,6,48,Valid
3103,5/9/2016 7:00,2016,5,9,7,52,Valid
3104,5/9/2016 8:00,2016,5,9,8,48,Valid
3105,5/9/2016 9:00,2016,5,9,9,52,Valid
3106,5/9/2016 10:00,2016,5,9,10,46,Valid
3107,5/9/2016 11:00,2016,5,9,11,52,Valid
3108,5/9/2016 12:00,2016,5,9,12,59,Valid
3109,5/9/2016 13:00,2016,5,9,13,31,Valid
3110,5/9/2016 14:00,2016,5,9,14,20,Valid
3111,5/9/2016 15:00,2016,5,9,15,23,Valid
3112,5/9/2016 16:00,2016,5,9,16,25,Valid
3113,5/9/2016 17:00,2016,5,9,17,22,Valid
3114,5/9/2016 18:00,2016,5,9,18,25,Valid
3115,5/9/2016 19:00,2016,5,9,19,31,Valid
3116,5/9/2016 20:00,2016,5,9,20,47,Valid
3117,5/9/2016 21:00,2016,5,9,21,41,Valid
3118,5/9/2016 22:00,2016,5,9,22,43,Valid
3119,5/9/2016 23:00,2016,5,9,23,35,Valid
3120,5/10/2016 0:00,2016,5,10,0,46,Valid
3121,5/10/2016 1:00,2016,5,10,1,49,Valid
3122,5/10/2016 2:00,2016,5,10,2,39,Valid
3123,5/10/2016 3:00,2016,5,10,3,29,Valid
3124,5/10/2016 4:00,2016,5,10,4,29,Valid
3125,5/10/2016 5:00,2016,5,10,5,26,Valid
3126,5/10/2016 6:00,2016,5,10,6,28,Valid
3127,5/10/2016 7:00,2016,5,10,7,36,Valid
3128,5/10/2016 8:00,2016,5,10,8,40,Valid
3129,5/10/2016 9:00,2016,5,10,9,43,Valid
3130,5/10/2016 10:00,2016,5,10,10,51,Valid
3131,5/10/2016 11:00,2016,5,10,11,42,Valid
3132,5/10/2016 12:00,2016,5,10,12,45,Valid
3133,5/10/2016 13:00,2016,5,10,13,44,Valid
3134,5/10/2016 14:00,2016,5,10,14,47,Valid
3135,5/10/2016 15:00,2016,5,10,15,46,Valid
3136,5/10/2016 16:00,2016,5,10,16,41,Valid
3137,5/10/2016 17:00,2016,5,10,17,36,Valid
3138,5/10/2016 18:00,2016,5,10,18,45,Valid
3139,5/10/2016 19:00,2016,5,10,19,51,Valid
3140,5/10/2016 20:00,2016,5,10,20,67,Valid
3141,5/10/2016 21:00,2016,5,10,21,63,Valid
3142,5/10/2016 22:00,2016,5,10,22,69,Valid
3143,5/10/2016 23:00,2016,5,10,23,76,Valid
3144,5/11/2016 0:00,2016,5,11,0,76,Valid
3145,5/11/2016 1:00,2016,5,11,1,79,Valid
3146,5/11/2016 2:00,2016,5,11,2,106,Valid
3147,5/11/2016 3:00,2016,5,11,3,111,Valid
3148,5/11/2016 4:00,2016,5,11,4,118,Valid
3149,5/11/2016 5:00,2016,5,11,5,120,Valid
3150,5/11/2016 6:00,2016,5,11,6,126,Valid
3151,5/11/2016 7:00,2016,5,11,7,125,Valid
3152,5/11/2016 8:00,2016,5,11,8,132,Valid
3153,5/11/2016 9:00,2016,5,11,9,138,Valid
3154,5/11/2016 10:00,2016,5,11,10,141,Valid
3155,5/11/2016 11:00,2016,5,11,11,145,Valid
3156,5/11/2016 12:00,2016,5,11,12,153,Valid
3157,5/11/2016 13:00,2016,5,11,13,143,Valid
3158,5/11/2016 14:00,2016,5,11,14,139,Valid
3159,5/11/2016 15:00,2016,5,11,15,144,Valid
3160,5/11/2016 16:00,2016,5,11,16,122,Valid
3161,5/11/2016 17:00,2016,5,11,17,110,Valid
3162,5/11/2016 18:00,2016,5,11,18,109,Valid
3163,5/11/2016 19:00,2016,5,11,19,105,Valid
3164,5/11/2016 20:00,2016,5,11,20,117,Valid
3165,5/11/2016 21:00,2016,5,11,21,121,Valid
3166,5/11/2016 22:00,2016,5,11,22,128,Valid
3167,5/11/2016 23:00,2016,5,11,23,136,Valid
3168,5/12/2016 0:00,2016,5,12,0,155,Valid
3169,5/12/2016 1:00,2016,5,12,1,141,Valid
3170,5/12/2016 2:00,2016,5,12,2,14,Valid
3171,5/12/2016 3:00,2016,5,12,3,7,Valid
3172,5/12/2016 4:00,2016,5,12,4,4,Valid
3173,5/12/2016 5:00,2016,5,12,5,5,Valid
3174,5/12/2016 6:00,2016,5,12,6,8,Valid
3175,5/12/2016 7:00,2016,5,12,7,12,Valid
3176,5/12/2016 8:00,2016,5,12,8,21,Valid
3177,5/12/2016 9:00,2016,5,12,9,11,Valid
3178,5/12/2016 10:00,2016,5,12,10,12,Valid
3179,5/12/2016 11:00,2016,5,12,11,19,Valid
3180,5/12/2016 12:00,2016,5,12,12,11,Valid
3181,5/12/2016 13:00,2016,5,12,13,12,Valid
3182,5/12/2016 14:00,2016,5,12,14,7,Valid
3183,5/12/2016 15:00,2016,5,12,15,11,Valid
3184,5/12/2016 16:00,2016,5,12,16,9,Valid
3185,5/12/2016 17:00,2016,5,12,17,8,Valid
3186,5/12/2016 18:00,2016,5,12,18,16,Valid
3187,5/12/2016 19:00,2016,5,12,19,14,Valid
3188,5/12/2016 20:00,2016,5,12,20,18,Valid
3189,5/12/2016 21:00,2016,5,12,21,32,Valid
3190,5/12/2016 22:00,2016,5,12,22,55,Valid
3191,5/12/2016 23:00,2016,5,12,23,46,Valid
3192,5/13/2016 0:00,2016,5,13,0,43,Valid
3193,5/13/2016 1:00,2016,5,13,1,60,Valid
3194,5/13/2016 2:00,2016,5,13,2,55,Valid
3195,5/13/2016 3:00,2016,5,13,3,53,Valid
3196,5/13/2016 4:00,2016,5,13,4,44,Valid
3197,5/13/2016 5:00,2016,5,13,5,38,Valid
3198,5/13/2016 6:00,2016,5,13,6,41,Valid
3199,5/13/2016 7:00,2016,5,13,7,28,Valid
3200,5/13/2016 8:00,2016,5,13,8,29,Valid
3201,5/13/2016 9:00,2016,5,13,9,44,Valid
3202,5/13/2016 10:00,2016,5,13,10,26,Valid
3203,5/13/2016 11:00,2016,5,13,11,17,Valid
3204,5/13/2016 12:00,2016,5,13,12,29,Valid
3205,5/13/2016 13:00,2016,5,13,13,42,Valid
3206,5/13/2016 14:00,2016,5,13,14,37,Valid
3207,5/13/2016 15:00,2016,5,13,15,43,Valid
3208,5/13/2016 16:00,2016,5,13,16,40,Valid
3209,5/13/2016 17:00,2016,5,13,17,29,Valid
3210,5/13/2016 18:00,2016,5,13,18,29,Valid
3211,5/13/2016 19:00,2016,5,13,19,32,Valid
3212,5/13/2016 20:00,2016,5,13,20,35,Valid
3213,5/13/2016 21:00,2016,5,13,21,40,Valid
3214,5/13/2016 22:00,2016,5,13,22,37,Valid
3215,5/13/2016 23:00,2016,5,13,23,32,Valid
3216,5/14/2016 0:00,2016,5,14,0,38,Valid
3217,5/14/2016 1:00,2016,5,14,1,38,Valid
3218,5/14/2016 2:00,2016,5,14,2,33,Valid
3219,5/14/2016 3:00,2016,5,14,3,21,Valid
3220,5/14/2016 4:00,2016,5,14,4,18,Valid
3221,5/14/2016 5:00,2016,5,14,5,19,Valid
3222,5/14/2016 6:00,2016,5,14,6,22,Valid
3223,5/14/2016 7:00,2016,5,14,7,30,Valid
3224,5/14/2016 8:00,2016,5,14,8,37,Valid
3225,5/14/2016 9:00,2016,5,14,9,38,Valid
3226,5/14/2016 10:00,2016,5,14,10,33,Valid
3227,5/14/2016 11:00,2016,5,14,11,41,Valid
3228,5/14/2016 12:00,2016,5,14,12,44,Valid
3229,5/14/2016 13:00,2016,5,14,13,47,Valid
3230,5/14/2016 14:00,2016,5,14,14,47,Valid
3231,5/14/2016 15:00,2016,5,14,15,47,Valid
3232,5/14/2016 16:00,2016,5,14,16,48,Valid
3233,5/14/2016 17:00,2016,5,14,17,47,Valid
3234,5/14/2016 18:00,2016,5,14,18,53,Valid
3235,5/14/2016 19:00,2016,5,14,19,51,Valid
3236,5/14/2016 20:00,2016,5,14,20,58,Valid
3237,5/14/2016 21:00,2016,5,14,21,58,Valid
3238,5/14/2016 22:00,2016,5,14,22,64,Valid
3239,5/14/2016 23:00,2016,5,14,23,64,Valid
3240,5/15/2016 0:00,2016,5,15,0,76,Valid
3241,5/15/2016 1:00,2016,5,15,1,77,Valid
3242,5/15/2016 2:00,2016,5,15,2,80,Valid
3243,5/15/2016 3:00,2016,5,15,3,77,Valid
3244,5/15/2016 4:00,2016,5,15,4,75,Valid
3245,5/15/2016 5:00,2016,5,15,5,80,Valid
3246,5/15/2016 6:00,2016,5,15,6,78,Valid
3247,5/15/2016 7:00,2016,5,15,7,32,Valid
3248,5/15/2016 8:00,2016,5,15,8,20,Valid
3249,5/15/2016 9:00,2016,5,15,9,14,Valid
3250,5/15/2016 10:00,2016,5,15,10,10,Valid
3251,5/15/2016 11:00,2016,5,15,11,9,Valid
3252,5/15/2016 12:00,2016,5,15,12,10,Valid
3253,5/15/2016 13:00,2016,5,15,13,6,Valid
3254,5/15/2016 14:00,2016,5,15,14,12,Valid
3255,5/15/2016 15:00,2016,5,15,15,13,Valid
3256,5/15/2016 16:00,2016,5,15,16,7,Valid
3257,5/15/2016 17:00,2016,5,15,17,7,Valid
3258,5/15/2016 18:00,2016,5,15,18,8,Valid
3259,5/15/2016 19:00,2016,5,15,19,8,Valid
3260,5/15/2016 20:00,2016,5,15,20,42,Valid
3261,5/15/2016 21:00,2016,5,15,21,38,Valid
3262,5/15/2016 22:00,2016,5,15,22,32,Valid
3263,5/15/2016 23:00,2016,5,15,23,44,Valid
3264,5/16/2016 0:00,2016,5,16,0,31,Valid
3265,5/16/2016 1:00,2016,5,16,1,18,Valid
3266,5/16/2016 2:00,2016,5,16,2,24,Valid
3267,5/16/2016 3:00,2016,5,16,3,33,Valid
3268,5/16/2016 4:00,2016,5,16,4,39,Valid
3269,5/16/2016 5:00,2016,5,16,5,44,Valid
3270,5/16/2016 6:00,2016,5,16,6,45,Valid
3271,5/16/2016 7:00,2016,5,16,7,35,Valid
3272,5/16/2016 8:00,2016,5,16,8,27,Valid
3273,5/16/2016 9:00,2016,5,16,9,20,Valid
3274,5/16/2016 10:00,2016,5,16,10,27,Valid
3275,5/16/2016 11:00,2016,5,16,11,19,Valid
3276,5/16/2016 12:00,2016,5,16,12,24,Valid
3277,5/16/2016 13:00,2016,5,16,13,17,Valid
3278,5/16/2016 14:00,2016,5,16,14,24,Valid
3279,5/16/2016 15:00,2016,5,16,15,11,Valid
3280,5/16/2016 16:00,2016,5,16,16,12,Valid
3281,5/16/2016 17:00,2016,5,16,17,11,Valid
3282,5/16/2016 18:00,2016,5,16,18,16,Valid
3283,5/16/2016 19:00,2016,5,16,19,13,Valid
3284,5/16/2016 20:00,2016,5,16,20,26,Valid
3285,5/16/2016 21:00,2016,5,16,21,28,Valid
3286,5/16/2016 22:00,2016,5,16,22,38,Valid
3287,5/16/2016 23:00,2016,5,16,23,35,Valid
3288,5/17/2016 0:00,2016,5,17,0,43,Valid
3289,5/17/2016 1:00,2016,5,17,1,52,Valid
3290,5/17/2016 2:00,2016,5,17,2,44,Valid
3291,5/17/2016 3:00,2016,5,17,3,44,Valid
3292,5/17/2016 4:00,2016,5,17,4,48,Valid
3293,5/17/2016 5:00,2016,5,17,5,48,Valid
3294,5/17/2016 6:00,2016,5,17,6,58,Valid
3295,5/17/2016 7:00,2016,5,17,7,66,Valid
3296,5/17/2016 8:00,2016,5,17,8,86,Valid
3297,5/17/2016 9:00,2016,5,17,9,86,Valid
3298,5/17/2016 10:00,2016,5,17,10,83,Valid
3299,5/17/2016 11:00,2016,5,17,11,78,Valid
3300,5/17/2016 12:00,2016,5,17,12,74,Valid
3301,5/17/2016 13:00,2016,5,17,13,90,Valid
3302,5/17/2016 14:00,2016,5,17,14,68,Valid
3303,5/17/2016 15:00,2016,5,17,15,70,Valid
3304,5/17/2016 16:00,2016,5,17,16,50,Valid
3305,5/17/2016 17:00,2016,5,17,17,63,Valid
3306,5/17/2016 18:00,2016,5,17,18,64,Valid
3307,5/17/2016 19:00,2016,5,17,19,58,Valid
3308,5/17/2016 20:00,2016,5,17,20,48,Valid
3309,5/17/2016 21:00,2016,5,17,21,43,Valid
3310,5/17/2016 22:00,2016,5,17,22,43,Valid
3311,5/17/2016 23:00,2016,5,17,23,44,Valid
3312,5/18/2016 0:00,2016,5,18,0,38,Valid
3313,5/18/2016 1:00,2016,5,18,1,47,Valid
3314,5/18/2016 2:00,2016,5,18,2,44,Valid
3315,5/18/2016 3:00,2016,5,18,3,43,Valid
3316,5/18/2016 4:00,2016,5,18,4,53,Valid
3317,5/18/2016 5:00,2016,5,18,5,56,Valid
3318,5/18/2016 6:00,2016,5,18,6,61,Valid
3319,5/18/2016 7:00,2016,5,18,7,79,Valid
3320,5/18/2016 8:00,2016,5,18,8,72,Valid
3321,5/18/2016 9:00,2016,5,18,9,75,Valid
3322,5/18/2016 10:00,2016,5,18,10,84,Valid
3323,5/18/2016 11:00,2016,5,18,11,60,Valid
3324,5/18/2016 12:00,2016,5,18,12,86,Valid
3325,5/18/2016 13:00,2016,5,18,13,72,Valid
3326,5/18/2016 14:00,2016,5,18,14,65,Valid
3327,5/18/2016 15:00,2016,5,18,15,65,Valid
3328,5/18/2016 16:00,2016,5,18,16,58,Valid
3329,5/18/2016 17:00,2016,5,18,17,59,Valid
3330,5/18/2016 18:00,2016,5,18,18,59,Valid
3331,5/18/2016 19:00,2016,5,18,19,54,Valid
3332,5/18/2016 20:00,2016,5,18,20,63,Valid
3333,5/18/2016 21:00,2016,5,18,21,69,Valid
3334,5/18/2016 22:00,2016,5,18,22,65,Valid
3335,5/18/2016 23:00,2016,5,18,23,76,Valid
3336,5/19/2016 0:00,2016,5,19,0,67,Valid
3337,5/19/2016 1:00,2016,5,19,1,68,Valid
3338,5/19/2016 2:00,2016,5,19,2,76,Valid
3339,5/19/2016 3:00,2016,5,19,3,86,Valid
3340,5/19/2016 4:00,2016,5,19,4,81,Valid
3341,5/19/2016 5:00,2016,5,19,5,84,Valid
3342,5/19/2016 6:00,2016,5,19,6,93,Valid
3343,5/19/2016 7:00,2016,5,19,7,111,Valid
3344,5/19/2016 8:00,2016,5,19,8,111,Valid
3345,5/19/2016 9:00,2016,5,19,9,100,Valid
3346,5/19/2016 10:00,2016,5,19,10,92,Valid
3347,5/19/2016 11:00,2016,5,19,11,82,Valid
3348,5/19/2016 12:00,2016,5,19,12,78,Valid
3349,5/19/2016 13:00,2016,5,19,13,73,Valid
3350,5/19/2016 14:00,2016,5,19,14,66,Valid
3351,5/19/2016 15:00,2016,5,19,15,62,Valid
3352,5/19/2016 16:00,2016,5,19,16,53,Valid
3353,5/19/2016 17:00,2016,5,19,17,60,Valid
3354,5/19/2016 18:00,2016,5,19,18,59,Valid
3355,5/19/2016 19:00,2016,5,19,19,60,Valid
3356,5/19/2016 20:00,2016,5,19,20,80,Valid
3357,5/19/2016 21:00,2016,5,19,21,83,Valid
3358,5/19/2016 22:00,2016,5,19,22,82,Valid
3359,5/19/2016 23:00,2016,5,19,23,68,Valid
3360,5/20/2016 0:00,2016,5,20,0,68,Valid
3361,5/20/2016 1:00,2016,5,20,1,117,Valid
3362,5/20/2016 2:00,2016,5,20,2,112,Valid
3363,5/20/2016 3:00,2016,5,20,3,96,Valid
3364,5/20/2016 4:00,2016,5,20,4,104,Valid
3365,5/20/2016 5:00,2016,5,20,5,104,Valid
3366,5/20/2016 6:00,2016,5,20,6,104,Valid
3367,5/20/2016 7:00,2016,5,20,7,116,Valid
3368,5/20/2016 8:00,2016,5,20,8,108,Valid
3369,5/20/2016 9:00,2016,5,20,9,96,Valid
3370,5/20/2016 10:00,2016,5,20,10,95,Valid
3371,5/20/2016 11:00,2016,5,20,11,95,Valid
3372,5/20/2016 12:00,2016,5,20,12,90,Valid
3373,5/20/2016 13:00,2016,5,20,13,87,Valid
3374,5/20/2016 14:00,2016,5,20,14,87,Valid
3375,5/20/2016 15:00,2016,5,20,15,77,Valid
3376,5/20/2016 16:00,2016,5,20,16,58,Valid
3377,5/20/2016 17:00,2016,5,20,17,39,Valid
3378,5/20/2016 18:00,2016,5,20,18,44,Valid
3379,5/20/2016 19:00,2016,5,20,19,54,Valid
3380,5/20/2016 20:00,2016,5,20,20,74,Valid
3381,5/20/2016 21:00,2016,5,20,21,81,Valid
3382,5/20/2016 22:00,2016,5,20,22,79,Valid
3383,5/20/2016 23:00,2016,5,20,23,80,Valid
3384,5/21/2016 0:00,2016,5,21,0,86,Valid
3385,5/21/2016 1:00,2016,5,21,1,73,Valid
3386,5/21/2016 2:00,2016,5,21,2,78,Valid
3387,5/21/2016 3:00,2016,5,21,3,88,Valid
3388,5/21/2016 4:00,2016,5,21,4,103,Valid
3389,5/21/2016 5:00,2016,5,21,5,97,Valid
3390,5/21/2016 6:00,2016,5,21,6,97,Valid
3391,5/21/2016 7:00,2016,5,21,7,85,Valid
3392,5/21/2016 8:00,2016,5,21,8,82,Valid
3393,5/21/2016 9:00,2016,5,21,9,78,Valid
3394,5/21/2016 10:00,2016,5,21,10,82,Valid
3395,5/21/2016 11:00,2016,5,21,11,84,Valid
3396,5/21/2016 12:00,2016,5,21,12,91,Valid
3398,5/21/2016 14:00,2016,5,21,14,67,Valid
3399,5/21/2016 15:00,2016,5,21,15,63,Valid
3400,5/21/2016 16:00,2016,5,21,16,45,Valid
3401,5/21/2016 17:00,2016,5,21,17,25,Valid
3402,5/21/2016 18:00,2016,5,21,18,32,Valid
3403,5/21/2016 19:00,2016,5,21,19,53,Valid
3404,5/21/2016 20:00,2016,5,21,20,53,Valid
3405,5/21/2016 21:00,2016,5,21,21,44,Valid
3406,5/21/2016 22:00,2016,5,21,22,48,Valid
